date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-01-07,58.9618,59.3646,57.6753,57.929,8601469,8601469,-2.0657,-3.443,58.3441,"Jan 7, 16",-0.30609326037583967
2016-01-08,58.2823,58.4635,57.0139,57.3401,8278452,8278452,-0.588897,-1.017,57.6327,"Jan 8, 16",-0.31314744185600796
2016-01-11,57.6844,57.7115,55.1295,55.6912,9669420,9669420,-1.6489,-2.876,55.9646,"Jan 11, 16",-0.33289891042902453
2016-01-12,56.57,56.6243,54.7127,55.809,8593098,8593098,0.117778,0.211,55.3929,"Jan 12, 16",-0.33148783456153635
2016-01-13,56.2348,56.8599,54.7127,55.1657,7237267,7237267,-0.643253,-1.153,55.6811,"Jan 13, 16",-0.33919365039816773
2016-01-14,55.4828,57.0502,54.7036,56.416,9241846,9241846,1.2503,2.266,56.1889,"Jan 14, 16",-0.3242168409149713
2016-01-15,54.5997,55.1226,53.8933,54.9207,12674531,12674531,-1.4952,-2.65,54.6241,"Jan 15, 16",-0.34212840071679784
2016-01-19,55.2785,55.5354,53.6456,54.1502,8501082,8501082,-0.770559,-1.403,54.4691,"Jan 19, 16",-0.35135789100457104
2016-01-20,53.2787,54.4712,51.7009,53.9484,10857685,10857685,-0.201811,-0.373,53.0032,"Jan 20, 16",-0.35377516698130385
2016-01-21,54.1227,55.4253,53.4347,54.7556,8798285,8798285,0.80725,1.496,54.5529,"Jan 21, 16",-0.3441060630743725
2016-01-22,56.1683,57.3884,55.5904,55.939,7815583,7815583,1.1834,2.161,56.2107,"Jan 22, 16",-0.329930620106753
2016-01-25,54.086,54.4437,52.9852,53.1228,10971519,10971519,-2.8162,-5.034,53.6502,"Jan 25, 16",-0.36366467662645063
2016-01-26,53.5723,54.7281,53.2879,54.2694,8141879,8141879,1.1467,2.159,54.157,"Jan 26, 16",-0.34993004513526205
2016-01-27,53.5998,54.9391,52.71,53.4989,11013841,11013841,-0.770559,-1.42,53.7226,"Jan 27, 16",-0.35915953542303525
2016-01-28,56.8838,57.2875,53.7282,56.0307,13567031,13567031,2.5318,4.733,55.4003,"Jan 28, 16",-0.32883218498749434
2016-01-29,56.5903,57.1407,55.7372,57.0948,8221025,8221025,1.0641,1.899,56.5997,"Jan 29, 16",-0.31608578574645674
2016-02-01,56.8471,57.8654,56.3041,57.5168,5955727,5955727,0.421975,0.739,57.2725,"Feb 1, 16",-0.31103082805477555
2016-02-02,56.2142,56.4619,55.4803,55.6546,6282253,6282253,-1.8622,-3.238,55.9203,"Feb 2, 16",-0.33333732619090967
2016-02-03,56.3885,58.3424,54.8565,58.0397,8332086,8332086,2.3851,4.285,57.1091,"Feb 3, 16",-0.304767232374728
2016-02-04,58.3424,61.4522,58.3424,60.5073,12598022,12598022,2.4676,4.252,60.212,"Feb 4, 16",-0.2752089063083955
2016-02-05,60.2413,61.2412,59.7918,60.6541,7463722,7463722,0.146774,0.243,60.6199,"Feb 5, 16",-0.2734504518317633
2016-02-08,60.0119,60.2138,58.3974,59.2414,6315489,6315489,-1.4127,-2.329,59.2853,"Feb 8, 16",-0.290372581526166
2016-02-09,58.6176,59.0854,57.9021,58.6451,5638462,5638462,-0.596266,-1.007,58.5716,"Feb 9, 16",-0.2975154044445296
2016-02-10,58.957,59.0579,56.8747,57.0031,5955353,5955353,-1.642,-2.8,57.6146,"Feb 10, 16",-0.31718422086571535
2016-02-11,55.8748,57.159,55.5078,56.3334,7055006,7055006,-0.669654,-1.175,56.164,"Feb 11, 16",-0.32520627102239513
2016-02-12,56.8655,58.2231,56.7095,57.9296,4297399,4297399,1.5962,2.833,57.6539,"Feb 12, 16",-0.3060860732322022
2016-02-16,58.8561,60.1312,58.2598,59.8193,4819413,4819413,1.8897,3.262,59.4263,"Feb 16, 16",-0.28345016434601783
2016-02-17,60.544,62.186,60.2871,61.6998,7373841,7373841,1.8805,3.144,61.5669,"Feb 17, 16",-0.2609244583289411
2016-02-18,61.5989,62.0117,59.7551,60.6541,6175536,6175536,-1.0458,-1.695,60.6131,"Feb 18, 16",-0.2734504518317633
2016-02-19,59.5533,60.1037,58.7827,60.0119,4994876,4994876,-0.642133,-1.059,59.6638,"Feb 19, 16",-0.28114309123839276
2016-02-22,60.9201,61.9383,60.8651,61.7457,5787709,5787709,1.7338,2.889,61.6323,"Feb 22, 16",-0.2603746418406754
2016-02-23,61.5622,61.6815,60.2688,60.3422,5599379,5599379,-1.4035,-2.273,60.695,"Feb 23, 16",-0.2771865686659703
2016-02-24,59.3515,60.5165,57.8537,60.4339,6439213,6439213,0.091733,0.152,59.2721,"Feb 24, 16",-0.27608813354671163
2016-02-25,60.4431,60.9751,59.4836,60.9751,4277172,4277172,0.541229,0.896,60.3491,"Feb 25, 16",-0.26960532998572156
2016-02-26,61.8191,62.3787,60.9568,61.3421,4149840,4149840,0.366932,0.602,61.6383,"Feb 26, 16",-0.265209193794141
2016-02-29,61.5898,62.9088,60.9935,62.1035,8643242,8643242,0.761387,1.241,62.2388,"Feb 29, 16",-0.25608870851820265
2016-03-01,62.7823,63.7455,61.7732,63.3786,4451551,4451551,1.2751,2.053,63.0151,"Mar 1, 16",-0.24081483043132446
2016-03-02,63.0667,64.1477,62.5713,63.6446,4801267,4801267,0.266028,0.42,63.4086,"Mar 2, 16",-0.2376285300853833
2016-03-03,63.8647,66.1214,63.6538,65.8187,7172732,7172732,2.1741,3.416,65.3789,"Mar 3, 16",-0.21158591511504213
2016-03-04,66.1306,67.846,65.626,66.8186,9521480,9521480,0.999894,1.519,66.9462,"Mar 4, 16",-0.1996085402432129
2016-03-07,66.7819,69.4696,66.7819,68.589,10740436,10740436,1.7705,2.65,68.5531,"Mar 7, 16",-0.17840167508361043
2016-03-08,67.6808,67.9836,65.6077,65.8003,8748400,8748400,-2.7887,-4.066,66.3622,"Mar 8, 16",-0.21180632085325776
2016-03-09,66.3507,66.6901,65.3692,65.9287,4907917,4907917,0.128425,0.195,66.0188,"Mar 9, 16",-0.2102682721148409
2016-03-10,66.0755,66.0755,64.6628,65.4609,6352402,6352402,-0.467837,-0.71,65.3318,"Mar 10, 16",-0.21587184843751503
2016-03-11,66.3782,67.0571,66.3031,66.7819,4786968,4786968,1.321,2.018,66.7825,"Mar 11, 16",-0.20004815386237107
2016-03-14,66.7176,67.369,66.1673,66.7176,5060383,5060383,-0.064213,-0.096,66.6904,"Mar 14, 16",-0.2008183760888522
2016-03-15,65.5343,66.4791,65.0022,66.4516,4674745,4674745,-0.266027,-0.399,65.8139,"Mar 15, 16",-0.20400467643479345
2016-03-16,66.5892,68.3505,66.2315,68.1946,6641173,6641173,1.7429,2.623,67.6006,"Mar 16, 16",-0.1831260241679684
2016-03-17,68.0661,69.9925,67.4423,69.6256,13313886,13313886,1.431,2.098,68.9879,"Mar 17, 16",-0.16598468659262303
2016-03-18,69.7907,70.5796,68.4698,69.2311,13750189,13750189,-0.394455,-0.567,69.289,"Mar 18, 16",-0.17071023353425394
2016-03-21,69.2862,70.0384,68.8367,69.6164,4315719,4315719,0.385281,0.557,69.3863,"Mar 21, 16",-0.16609488946173084
2016-03-22,69.3412,69.7907,69.0202,69.3045,3625604,3625604,-0.311892,-0.448,69.3396,"Mar 22, 16",-0.16983100629593775
2016-03-23,68.7725,68.9101,67.4882,67.5891,5352906,5352906,-1.7154,-2.475,68.0415,"Mar 23, 16",-0.19037904995543967
2016-03-24,66.9011,69.1211,66.7176,69.066,7036135,7036135,1.4769,2.185,68.4203,"Mar 24, 16",-0.17268789589182865
2016-03-28,68.9376,69.3045,68.3046,69.0935,3425427,3425427,0.02752,0.04,68.9381,"Mar 28, 16",-0.1723584851417783
2016-03-29,68.7725,69.7632,68.057,69.7265,4085003,4085003,0.63296,0.916,69.2282,"Mar 29, 16",-0.16477604860425668
2016-03-30,70.5796,70.864,69.7265,70.1852,4886750,4886750,0.458666,0.658,70.2549,"Mar 30, 16",-0.15928147729341757
2016-03-31,69.9925,70.7539,69.9375,70.2127,4348712,4348712,0.027522,0.039,70.2237,"Mar 31, 16",-0.15895206654336724
2016-04-01,69.3963,70.5154,68.4973,70.442,4878268,4878268,0.229332,0.327,69.8267,"Apr 1, 16",-0.15620537981658417
2016-04-04,70.231,70.6714,69.1853,69.4605,4349645,4349645,-0.981547,-1.393,69.7488,"Apr 4, 16",-0.1679623489501979
2016-04-05,69.0935,69.5797,68.4331,69.0202,4386806,4386806,-0.440321,-0.634,69.0703,"Apr 5, 16",-0.17323651452282152
2016-04-06,69.277,69.3229,67.6075,69.0018,4929823,4929823,-0.018346,-0.027,68.6314,"Apr 6, 16",-0.173456920261037
2016-04-07,68.3322,68.5064,67.6625,68.0386,4800825,4800825,-0.9632,-1.396,68.1169,"Apr 7, 16",-0.18499468151370824
2016-04-08,68.8275,69.0293,67.8827,68.2037,4911253,4911253,0.165122,0.243,68.4361,"Apr 8, 16",-0.18301701915613353
2016-04-11,68.4422,69.5146,68.4422,68.4606,3904792,3904792,0.256852,0.377,68.9339,"Apr 11, 16",-0.17993972382202714
2016-04-12,68.855,70.3962,68.3138,69.8091,5129572,5129572,1.3485,1.97,69.6765,"Apr 12, 16",-0.16378661849683285
2016-04-13,70.5154,72.6161,70.231,72.5886,9365677,9365677,2.7795,3.982,71.8664,"Apr 13, 16",-0.13049217559629334
2016-04-14,72.873,73.1298,71.8914,72.5152,5372265,5372265,-0.073387,-0.101,72.3502,"Apr 14, 16",-0.13137140283460952
2016-04-15,72.8179,73.1848,72.2216,72.6253,5508520,5508520,0.110081,0.152,72.7655,"Apr 15, 16",-0.13005256197713533
2016-04-18,71.9831,73.2674,71.6804,72.6987,4822226,4822226,0.073385,0.101,72.7214,"Apr 18, 16",-0.12917333473881915
2016-04-19,73.3775,74.2031,72.8914,73.7444,6283526,6283526,1.0458,1.438,73.6268,"Apr 19, 16",-0.11664734123599704
2016-04-20,73.616,73.9371,72.7445,73.1481,5356828,5356828,-0.596297,-0.809,73.2876,"Apr 20, 16",-0.12379016415436067
2016-04-21,72.9443,73.7132,72.4256,72.861,6509134,6509134,-0.287145,-0.393,73.0809,"Apr 21, 16",-0.12722921238488585
2016-04-22,73.1111,73.3426,71.5086,72.546,10099567,10099567,-0.314933,-0.432,72.475,"Apr 22, 16",-0.13100246279455302
2016-04-25,72.7128,73.0462,70.5823,71.1288,8079757,8079757,-1.4172,-1.954,71.1758,"Apr 25, 16",-0.14797849606623673
2016-04-26,71.4623,72.0088,70.8324,71.9254,6085885,6085885,0.796599,1.12,71.5453,"Apr 26, 16",-0.13843636503023396
2016-04-27,72.2311,73.074,71.8791,72.8795,4459292,4459292,0.954064,1.326,72.5976,"Apr 27, 16",-0.1270076087893976
2016-04-28,72.2774,73.3334,71.8745,72.0181,4844552,4844552,-0.861436,-1.182,72.6481,"Apr 28, 16",-0.13732595133824607
2016-04-29,72.2682,73.1759,71.6198,71.9903,7702702,7702702,-0.027788,-0.039,72.2133,"Apr 29, 16",-0.1376589556601151
2016-05-02,71.6476,72.3145,70.9714,72.1014,3330126,3330126,0.111151,0.154,71.8379,"May 2, 16",-0.13632813622991194
2016-05-03,71.1844,71.416,70.0127,70.7305,4790914,4790914,-1.3709,-1.901,70.619,"May 3, 16",-0.15274956158423802
2016-05-04,70.5638,70.6842,68.4519,68.7668,6938083,6938083,-1.9637,-2.776,69.1919,"May 4, 16",-0.17627188485237602
2016-05-05,68.6835,69.1003,67.3404,67.4237,8071202,8071202,-1.3431,-1.953,67.8834,"May 5, 16",-0.19236030588483324
2016-05-06,66.8402,68.0073,66.3401,67.9517,6942753,6942753,0.527978,0.783,67.4387,"May 6, 16",-0.1860356194838672
2016-05-09,66.9976,67.2709,65.3674,65.5619,9404968,9404968,-2.3898,-3.517,65.8985,"May 9, 16",-0.2146620125918757
2016-05-10,65.5619,67.3496,65.3859,67.1644,6507276,6507276,1.6025,2.444,66.7011,"May 10, 16",-0.1954663497934894
2016-05-11,67.4793,68.1833,67.0254,67.0903,4691884,4691884,-0.074103,-0.11,67.5523,"May 11, 16",-0.19635396203271588
2016-05-12,67.5441,67.8359,65.9324,66.4141,4526474,4526474,-0.676182,-1.008,66.596,"May 12, 16",-0.2044538729121347
2016-05-13,66.3493,66.4881,64.895,64.9043,6417240,6417240,-1.5098,-2.273,65.3874,"May 13, 16",-0.22253912201853315
2016-05-16,65.2007,66.4141,64.932,65.4878,4515923,4515923,0.583554,0.899,65.8031,"May 16, 16",-0.21554962483110218
2016-05-17,65.4878,66.8587,65.2562,65.812,4841860,4841860,0.324197,0.495,66.0415,"May 17, 16",-0.2116661715523272
2016-05-18,65.4137,66.5716,64.9135,65.3859,5165969,5165969,-0.426089,-0.647,65.6332,"May 18, 16",-0.21677024139219755
2016-05-19,64.7746,64.9506,63.9456,64.3114,6137069,6137069,-1.0745,-1.643,64.3497,"May 19, 16",-0.22964121778961785
2016-05-20,64.8394,65.5619,64.6078,64.719,5731635,5731635,0.407561,0.634,64.9776,"May 20, 16",-0.22475875154523595
2016-05-23,64.6542,65.7194,64.4596,65.2099,4001962,4001962,0.490928,0.759,65.2802,"May 23, 16",-0.21887847019251955
2016-05-24,65.5619,65.9973,65.071,65.8491,3872377,3872377,0.639129,0.98,65.7537,"May 24, 16",-0.2112217665040774
2016-05-25,66.3493,67.3404,66.0065,67.22,5042898,5042898,1.3709,2.082,66.9063,"May 25, 16",-0.1948003411497513
2016-05-26,67.8406,68.1648,66.7475,66.7661,4146439,4146439,-0.453876,-0.675,67.185,"May 26, 16",-0.20023741531149086
2016-05-27,66.8309,66.8772,66.2288,66.6549,3002130,3002130,-0.111153,-0.166,66.5214,"May 27, 16",-0.20156943259896698
2016-05-31,66.7198,67.7757,66.6457,67.1644,4072620,4072620,0.509452,0.764,67.1979,"May 31, 16",-0.1954663497934894
2016-06-01,66.6734,67.1458,66.0158,66.9421,2699924,2699924,-0.222306,-0.331,66.7067,"Jun 1, 16",-0.19812918651116884
2016-06-02,67.2477,68.2111,66.9476,68.1925,4615267,4615267,1.2505,1.868,67.7033,"Jun 2, 16",-0.18315117917069948
2016-06-03,68.2203,69.6005,67.7109,69.5079,6619331,6619331,1.3153,1.929,68.9268,"Jun 3, 16",-0.16739456460283836
2016-06-06,69.8043,70.888,69.5727,70.7861,4775107,4775107,1.2783,1.839,70.4655,"Jun 6, 16",-0.15208355294049997
2016-06-07,70.888,71.5827,70.8046,71.1474,4235164,4235164,0.361251,0.51,71.2859,"Jun 7, 16",-0.14775569461347535
2016-06-08,71.7865,72.898,71.5642,72.3515,5987837,5987837,1.2042,1.692,72.3413,"Jun 8, 16",-0.13333229519036344
2016-06-09,71.6846,71.7865,70.9862,71.4716,3784630,3784630,-0.879963,-1.216,71.3943,"Jun 9, 16",-0.14387224133470053
2016-06-10,70.6935,70.9158,69.8229,70.4249,4879492,4879492,-1.0467,-1.464,70.3754,"Jun 10, 16",-0.1564102134102518
2016-06-13,70.1192,70.712,69.6838,69.6838,4086711,4086711,-0.741022,-1.052,70.1244,"Jun 13, 16",-0.1652875336597893
2016-06-14,69.5264,69.9803,68.4982,69.3411,4058441,4058441,-0.342723,-0.492,69.216,"Jun 14, 16",-0.1693925905340527
2016-06-15,69.6468,70.3508,68.8595,69.5356,3802022,3802022,0.194518,0.281,69.789,"Jun 15, 16",-0.16706275813824226
2016-06-16,68.9243,69.6005,67.9424,69.4615,4064770,4064770,-0.074101,-0.107,68.752,"Jun 16, 16",-0.16795037037746877
2016-06-17,69.795,71.0084,69.6931,70.3322,5442037,5442037,0.8707,1.253,70.2229,"Jun 17, 16",-0.1575206271022395
2016-06-20,71.24,71.6476,70.7583,70.7954,4090835,4090835,0.463141,0.659,71.1583,"Jun 20, 16",-0.15197215221411936
2016-06-21,70.8139,71.2307,70.4063,70.851,3292083,3292083,0.055575,0.079,70.8084,"Jun 21, 16",-0.1513061435703813
2016-06-22,71.2215,71.4067,70.5638,70.7954,3056831,3056831,-0.055575,-0.078,70.9252,"Jun 22, 16",-0.15197215221411936
2016-06-23,71.9347,72.4812,71.5271,72.4534,3600824,3600824,1.658,2.342,72.1185,"Jun 23, 16",-0.13211167862926793
2016-06-24,69.6561,70.0358,67.609,67.646,12179523,12179523,-4.8074,-6.635,68.453,"Jun 24, 16",-0.18969746916715377
2016-06-27,67.1551,67.3496,65.3303,66.1177,7361643,7361643,-1.5284,-2.259,66.1336,"Jun 27, 16",-0.20800432186904066
2016-06-28,66.9143,67.5256,66.2381,67.1736,4743725,4743725,1.056,1.597,66.8983,"Jun 28, 16",-0.19535614692438172
2016-06-29,67.8498,68.9104,67.4237,68.7576,4015420,4015420,1.5839,2.358,68.4877,"Jun 29, 16",-0.17638208772148384
2016-06-30,68.702,70.2581,68.5167,70.2211,4695512,4695512,1.4635,2.129,69.6153,"Jun 30, 16",-0.15885144653244268
2016-07-01,69.8228,71.3141,69.7672,70.8139,4630059,4630059,0.59282,0.844,70.6664,"Jul 1, 16",-0.15175054861863094
2016-07-05,70.0821,70.3508,68.2666,68.8965,4776310,4776310,-1.9174,-2.708,68.9641,"Jul 5, 16",-0.17471826396941145
2016-07-06,69.091,69.3504,68.0443,69.3133,3740499,3740499,0.416824,0.605,68.8478,"Jul 6, 16",-0.16972559485592173
2016-07-07,69.5356,70.147,68.8965,69.5171,3080886,3080886,0.203782,0.294,69.498,"Jul 7, 16",-0.1672843617337307
2016-07-08,70.323,71.7217,70.1933,71.6661,5491482,5491482,2.149,3.091,71.2742,"Jul 8, 16",-0.14154240893889009
2016-07-11,72.2496,72.7498,71.6198,72.0644,4511317,4511317,0.3983,0.556,72.2083,"Jul 11, 16",-0.13677134342088862
2016-07-12,72.9166,74.0466,72.5275,73.9169,5545755,5545755,1.8526,2.571,73.5045,"Jul 12, 16",-0.11458103744022692
2016-07-13,74.0837,74.4079,73.2408,73.815,5162537,5162537,-0.101891,-0.138,73.7967,"Jul 13, 16",-0.11580165400132245
2016-07-14,74.5653,75.0285,74.0744,74.1578,5441707,5441707,0.342722,0.464,74.5292,"Jul 14, 16",-0.11169539926978625
2016-07-15,74.5561,74.8432,74.2504,74.7506,4642078,4642078,0.592854,0.799,74.6436,"Jul 15, 16",-0.10459450135597435
2016-07-18,74.7039,74.7132,73.7593,74.6478,4136743,4136743,-0.10287,-0.138,74.4017,"Jul 18, 16",-0.10582589863252607
2016-07-19,74.1989,74.601,74.0212,74.5729,3308355,3308355,-0.074817,-0.1,74.3322,"Jul 19, 16",-0.10672309372993583
2016-07-20,74.3017,74.6852,73.8154,74.5262,4185481,4185481,-0.04676,-0.063,74.3803,"Jul 20, 16",-0.1072824930763849
2016-07-21,75.2369,76.102,74.5729,74.8254,6492232,6492232,0.299264,0.402,75.3287,"Jul 21, 16",-0.10369850411583754
2016-07-22,74.6103,74.6197,73.75,74.2363,4133834,4133834,-0.589175,-0.787,74.0824,"Jul 22, 16",-0.11075508131055167
2016-07-25,74.0212,74.0539,73.2637,73.591,5798090,5798090,-0.645289,-0.869,73.6069,"Jul 25, 16",-0.11848485429264138
2016-07-26,73.9183,77.6217,73.6377,77.3879,11007577,11007577,3.7969,5.159,76.1718,"Jul 26, 16",-0.0730034114975132
2016-07-27,77.3598,78.8281,77.3598,78.6504,8460932,8460932,1.2625,1.631,78.2343,"Jul 27, 16",-0.05788046342702167
2016-07-28,78.2763,78.2902,77.1073,77.5469,5065610,5065610,-1.1035,-1.403,77.6101,"Jul 28, 16",-0.07109881843358606
2016-07-29,77.4347,77.7526,76.8123,77.3972,4274241,4274241,-0.149632,-0.193,77.3432,"Jul 29, 16",-0.07289201077113261
2016-08-01,77.3972,77.5095,76.2469,76.6397,3377149,3377149,-0.757513,-0.979,76.7907,"Aug 1, 16",-0.08196577961342742
2016-08-02,76.6865,76.8642,75.6765,75.9757,3909479,3909479,-0.663993,-0.866,76.0735,"Aug 2, 16",-0.08991955190555129
2016-08-03,75.8916,76.967,75.6858,76.7145,3101710,3101710,0.738809,0.972,76.5456,"Aug 3, 16",-0.08106978237329063
2016-08-04,76.5182,77.1915,76.1254,76.4714,2407526,2407526,-0.243152,-0.317,76.5513,"Aug 4, 16",-0.08398177340373535
2016-08-05,76.8922,77.5826,76.6865,77.2102,3286094,3286094,0.738808,0.966,77.2256,"Aug 5, 16",-0.07513200387147469
2016-08-08,77.6217,78.3605,77.4347,78.0332,3544827,3544827,0.822977,1.066,77.8811,"Aug 8, 16",-0.06527363851542367
2016-08-09,78.108,78.3231,77.3411,77.4627,2314884,2314884,-0.570473,-0.731,77.7437,"Aug 9, 16",-0.0721074142573764
2016-08-10,77.9116,77.9116,77.1354,77.2944,2290307,2290307,-0.168335,-0.217,77.4189,"Aug 10, 16",-0.07412340804768433
2016-08-11,77.6217,78.2296,77.6124,77.8461,2229261,2229261,0.551769,0.714,77.9035,"Aug 11, 16",-0.06751482947303852
2016-08-12,77.8648,78.3511,77.2289,77.6217,4342839,4342839,-0.224449,-0.288,77.7118,"Aug 12, 16",-0.07020282119344909
2016-08-15,77.6217,78.8141,77.5844,78.6972,4056023,4056023,1.0755,1.386,78.5772,"Aug 15, 16",-0.0573198662232998
2016-08-16,78.7533,78.8936,78.2202,78.8281,3161753,3161753,0.130927,0.166,78.7013,"Aug 16, 16",-0.05575187105306019
2016-08-17,78.9403,79.2396,78.4073,78.9403,2983391,2983391,0.112223,0.142,78.8436,"Aug 17, 16",-0.05440787519285508
2016-08-18,78.0051,78.1922,77.1634,77.9771,5003053,5003053,-0.963256,-1.22,77.7828,"Aug 18, 16",-0.06594563644552631
2016-08-19,77.6778,78.9123,77.3972,78.4073,3823918,3823918,0.430191,0.552,78.2298,"Aug 19, 16",-0.06079245445746639
2016-08-22,78.2015,78.3511,77.6217,78.1735,2885000,2885000,-0.233798,-0.298,78.0637,"Aug 22, 16",-0.0635930447615305
2016-08-23,78.5382,79.1928,78.5055,78.5662,3178360,3178360,0.392785,0.502,78.7898,"Aug 23, 16",-0.05888905925081219
2016-08-24,78.0051,78.6504,77.5936,77.762,2200583,2200583,-0.804275,-1.024,77.981,"Aug 24, 16",-0.0685222274395561
2016-08-25,77.6872,77.7807,77.2383,77.4721,3082906,3082906,-0.289913,-0.373,77.4692,"Aug 25, 16",-0.07199481567372286
2016-08-26,77.8181,78.4634,76.9483,77.3037,3596799,3596799,-0.168336,-0.217,77.5789,"Aug 26, 16",-0.07401200732130356
2016-08-29,77.1634,77.949,77.0699,77.7152,2253599,2253599,0.411489,0.532,77.7261,"Aug 29, 16",-0.06908282464327814
2016-08-30,77.4908,77.762,76.9764,77.1354,3469384,3469384,-0.579824,-0.746,77.2588,"Aug 30, 16",-0.07602800111161148
2016-08-31,76.7426,77.0045,76.3218,76.6397,4041706,4041706,-0.495657,-0.643,76.6651,"Aug 31, 16",-0.08196577961342742
2016-09-01,76.3031,76.6865,75.3492,76.1721,4102195,4102195,-0.4676,-0.61,75.936,"Sep 1, 16",-0.08756696022155566
2016-09-02,76.8642,77.0278,76.1908,76.3966,2449377,2449377,0.224449,0.295,76.4269,"Sep 2, 16",-0.08487777064387214
2016-09-06,76.6958,76.9016,76.2002,76.7613,3071022,3071022,0.364727,0.477,76.628,"Sep 6, 16",-0.08050918516956859
2016-09-07,77.1541,78.3044,77.0699,78.295,3996655,3996655,1.5337,1.998,77.9386,"Sep 7, 16",-0.06213764817494462
2016-09-08,78.0893,78.5195,77.6965,78.1267,3400487,3400487,-0.168335,-0.215,78.1686,"Sep 8, 16",-0.06415364196525254
2016-09-09,77.5188,77.6217,75.5268,75.5549,5311576,5311576,-2.5718,-3.292,76.2555,"Sep 9, 16",-0.09496013530995749
2016-09-12,75.0686,76.7987,74.9096,76.6117,4110772,4110772,1.0568,1.399,76.0706,"Sep 12, 16",-0.08230117964984236
2016-09-13,75.8448,75.9944,74.7506,75.0312,4740645,4740645,-1.5805,-2.063,75.1808,"Sep 13, 16",-0.10123331384818836
2016-09-14,75.1715,76.3296,75.0312,75.77,5324824,5324824,0.73881,0.985,75.8332,"Sep 14, 16",-0.0923835443159277
2016-09-15,75.5923,77.0138,75.5081,76.7145,3517811,3517811,0.944552,1.247,76.4995,"Sep 15, 16",-0.08106978237329063
2016-09-16,76.3311,76.7613,75.9477,76.7332,6715374,6715374,0.018703,0.024,76.5062,"Sep 16, 16",-0.08084578306325647
2016-09-19,76.8548,77.0138,76.0786,76.5743,4351240,4351240,-0.158983,-0.207,76.6391,"Sep 19, 16",-0.08274917826991084
2016-09-20,77.1167,77.3131,76.3685,76.4059,2775339,2775339,-0.168336,-0.22,76.7652,"Sep 20, 16",-0.08476636991749155
2016-09-21,76.967,78.0799,76.6958,78.0612,4264276,4264276,1.6553,2.166,77.4798,"Sep 21, 16",-0.06493823847900873
2016-09-22,78.5288,78.9777,77.9116,78.0893,3925245,3925245,0.028055,0.036,78.3344,"Sep 22, 16",-0.06460164058532103
2016-09-23,78.0986,78.1641,77.0512,77.098,3031533,3031533,-0.991313,-1.269,77.4807,"Sep 23, 16",-0.07647599973167997
2016-09-26,76.8735,77.3224,76.6958,77.0325,3340788,3340788,-0.065463,-0.085,77.0556,"Sep 26, 16",-0.07726059624543616
2016-09-27,76.8642,77.5095,76.3779,77.5095,4295596,4295596,0.476951,0.619,77.1101,"Sep 27, 16",-0.07154681705365437
2016-09-28,77.8555,81.0445,77.7479,80.9791,9497066,9497066,3.4696,4.476,79.6704,"Sep 28, 16",-0.029985961112761444
2016-09-29,80.6891,83.0926,80.6891,81.802,10616376,10616376,0.822977,1.016,82.3167,"Sep 29, 16",-0.020128793613983207
2016-09-30,82.2883,83.2142,82.12,83.0178,6379056,6379056,1.2158,1.486,82.817,"Sep 30, 16",-0.005565244889940926
2016-10-03,82.5128,83.4106,82.4567,82.5596,4294645,4294645,-0.458249,-0.552,82.8396,"Oct 3, 16",-0.011053826914415437
2016-10-04,82.7653,83.1861,81.5308,81.8394,4743263,4743263,-0.720104,-0.872,82.2504,"Oct 4, 16",-0.019680794993914893
2016-10-05,82.4099,84.0465,82.3351,83.6257,5189453,5189453,1.7862,2.183,83.4863,"Oct 5, 16",0.0017165294720803
2016-10-06,83.1955,83.8501,82.9617,83.5041,3786939,3786939,-0.121576,-0.145,83.496,"Oct 6, 16",0.0002599350282214648
2016-10-07,83.7192,83.9249,82.2416,82.7372,3774152,3774152,-0.766864,-0.918,82.8572,"Oct 7, 16",-0.00892643239772691
2016-10-10,83.3264,83.7005,82.4286,82.5034,3785658,3785658,-0.2338,-0.283,82.8549,"Oct 10, 16",-0.011727022701791026
2016-10-11,83.3264,83.5322,81.6056,81.802,6471919,6471919,-0.7014,-0.85,82.3827,"Oct 11, 16",-0.020128793613983207
2016-10-12,81.8301,82.0639,81.3812,81.9049,3949984,3949984,0.10287,0.126,81.8447,"Oct 12, 16",-0.0188961984801587
2016-10-13,81.269,81.428,80.6704,81.3344,5676991,5676991,-0.570472,-0.697,81.0926,"Oct 13, 16",-0.02572997422211144
2016-10-14,82.1387,82.6905,81.8862,81.9891,3601023,3601023,0.65464,0.805,82.1765,"Oct 14, 16",-0.017887602656368348
2016-10-17,81.7179,82.0358,81.269,81.6337,4479743,4479743,-0.355374,-0.433,81.5833,"Oct 17, 16",-0.02214478740429113
2016-10-18,82.4006,82.4847,81.1474,81.5682,3715717,3715717,-0.065464,-0.08,81.4921,"Oct 18, 16",-0.022929383918047323
2016-10-19,81.6524,82.5596,81.2316,82.2977,5943908,5943908,0.729455,0.894,82.148,"Oct 19, 16",-0.014191015112167263
2016-10-20,82.1373,82.3354,81.3542,81.7316,4576568,4576568,-0.566073,-0.688,81.6939,"Oct 20, 16",-0.020972085134112077
2016-10-21,80.8825,81.7269,80.5334,81.4486,3592524,3592524,-0.283039,-0.346,81.2704,"Oct 21, 16",-0.02436202121644801
